Index,Review,Result,Aspect,Opinion,HOTEL#DESIGN&FEATURES,HOTEL#GENERAL,LOCATION#GENERAL,SERVICE#GENERAL,HOTEL#COMFORT,HOTEL#CLEANLINESS,FACILITIES#GENERAL,ROOMS#CLEANLINESS,ROOM_AMENITIES#COMFORT,ROOMS#COMFORT,FACILITIES#PRICES,ROOM_AMENITIES#GENERAL,DRINKS#STYLE&OPTIONS,ROOMS#PRICES,ROOMS#DESIGN&FEATURES,ROOMS#GENERAL,HOTEL#QUALITY,ROOMS#QUALITY,DRINKS#QUALITY,HOTEL#PRICES,FACILITIES#DESIGN&FEATURES,FACILITIES#QUALITY,ROOM_AMENITIES#QUALITY,ROOM_AMENITIES#CLEANLINESS,ROOM_AMENITIES#DESIGN&FEATURES,HOTEL#MISCELLANEOUS,DRINKS#PRICES,FACILITIES#COMFORT,DRINKS#MISCELLANEOUS,FACILITIES#CLEANLINESS,FACILITIES#MISCELLANEOUS,ROOMS#MISCELLANEOUS,ROOM_AMENITIES#MISCELLANEOUS
#2719,khách_sạn phòng view đẹp phòng sạch_sẽ chuẩn hồ bơi đẹp sạch_sẽ rộng thường_xuyên nghỉ khách_sạn tuần thành_phố hồ_chí minh xe rước thuận_tiện đi lái_xe chồng đi đánh gofl mẹ đi đi bơi,"[['ROOMS#GENERAL', 'positive'], ['ROOMS#CLEANLINESS', 'positive'], ['ROOMS#QUALITY', 'positive'], ['FACILITIES#DESIGN&FEATURES', 'positive'], ['FACILITIES#CLEANLINESS', 'positive'], ['HOTEL#GENERAL', 'positive'], ['LOCATION#GENERAL', 'positive'], ['FACILITIES#COMFORT', 'positive']]","['ROOMS#GENERAL', 'ROOMS#CLEANLINESS', 'ROOMS#QUALITY', 'FACILITIES#DESIGN&FEATURES', 'FACILITIES#CLEANLINESS', 'HOTEL#GENERAL', 'LOCATION#GENERAL', 'FACILITIES#COMFORT']","['positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive']",-0.5,1.0,1.0,-0.5,-0.5,-0.5,-0.5,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,1.0,-0.5,1.0,-0.5,-0.5,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,1.0,-0.5,1.0,-0.5,-0.5,-0.5
#2720,nội_thất đẹp nhân_viên thân_thiện chất_lượng khu casino the grand khách_sạn sang_trọng dáng_dấp khách_sạn las vegas nội_thất khách_sạn sang_trọng phong_phú món ngon đông nhân_viên vui_vẻ thân_thiện lưu_ý ký quỷ_triệu đồng check in góp_ý khách_sạn khách_sạn bố_trí chỗ quầy checkin,"[['ROOM_AMENITIES#DESIGN&FEATURES', 'positive'], ['SERVICE#GENERAL', 'neutral'], ['DRINKS#QUALITY', 'positive'], ['HOTEL#DESIGN&FEATURES', 'positive'], ['HOTEL#QUALITY', 'positive'], ['DRINKS#STYLE&OPTIONS', 'positive'], ['FACILITIES#DESIGN&FEATURES', 'negative']]","['ROOM_AMENITIES#DESIGN&FEATURES', 'SERVICE#GENERAL', 'DRINKS#QUALITY', 'HOTEL#DESIGN&FEATURES', 'HOTEL#QUALITY', 'DRINKS#STYLE&OPTIONS', 'FACILITIES#DESIGN&FEATURES']","['positive', 'neutral', 'positive', 'positive', 'positive', 'positive', 'negative']",1.0,-0.5,-0.5,0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,1.0,-0.5,-0.5,-0.5,1.0,-0.5,1.0,-0.5,-1.0,-0.5,-0.5,-0.5,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
#2721,sạchsẽ thức_ăn ngon phục_vụ,"[['HOTEL#CLEANLINESS', 'positive'], ['DRINKS#QUALITY', 'positive'], ['SERVICE#GENERAL', 'positive'], ['HOTEL#GENERAL', 'positive']]","['HOTEL#CLEANLINESS', 'DRINKS#QUALITY', 'SERVICE#GENERAL', 'HOTEL#GENERAL']","['positive', 'positive', 'positive', 'positive']",-0.5,1.0,-0.5,1.0,-0.5,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
#2722,sạch thức_ăn ngon phục_vụ rat tot,"[['HOTEL#CLEANLINESS', 'positive'], ['DRINKS#QUALITY', 'positive'], ['SERVICE#GENERAL', 'positive'], ['HOTEL#GENERAL', 'positive']]","['HOTEL#CLEANLINESS', 'DRINKS#QUALITY', 'SERVICE#GENERAL', 'HOTEL#GENERAL']","['positive', 'positive', 'positive', 'positive']",-0.5,1.0,-0.5,1.0,-0.5,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
#2723,phòng đẹp nhân_viên thân_thiện thuận_lợi kỳ nghỉ_dưỡng trở_lại,"[['ROOMS#DESIGN&FEATURES', 'positive'], ['SERVICE#GENERAL', 'positive'], ['LOCATION#GENERAL', 'positive'], ['HOTEL#GENERAL', 'positive']]","['ROOMS#DESIGN&FEATURES', 'SERVICE#GENERAL', 'LOCATION#GENERAL', 'HOTEL#GENERAL']","['positive', 'positive', 'positive', 'positive']",-0.5,1.0,1.0,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
#2724,sang_trọng lịch sư tiện_nghi,"[['HOTEL#QUALITY', 'positive'], ['SERVICE#GENERAL', 'positive'], ['HOTEL#COMFORT', 'positive'], ['HOTEL#GENERAL', 'positive']]","['HOTEL#QUALITY', 'SERVICE#GENERAL', 'HOTEL#COMFORT', 'HOTEL#GENERAL']","['positive', 'positive', 'positive', 'positive']",-0.5,1.0,-0.5,1.0,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
#2725,hồ bơi_phòng thái_độ nhân_viên tuyệt tiện_nghi quang_cảnh khách_sạn đẹp thái_độ phục_vụ nhân_viên khách_sạn thân_thiện vui_vẻ khu ki enter đồ_chơi bé trang_bị đồ_chơi vd lego lắp_ráp xe lôi_cuốn bé bé chóng chán nôi ngoại_cảnh trồng hoa tuyệt,"[['FACILITIES#QUALITY', 'positive'], ['ROOMS#GENERAL', 'positive'], ['SERVICE#GENERAL', 'positive'], ['HOTEL#DESIGN&FEATURES', 'neutral'], ['HOTEL#COMFORT', 'positive'], ['FACILITIES#DESIGN&FEATURES', 'negative']]","['FACILITIES#QUALITY', 'ROOMS#GENERAL', 'SERVICE#GENERAL', 'HOTEL#DESIGN&FEATURES', 'HOTEL#COMFORT', 'FACILITIES#DESIGN&FEATURES']","['positive', 'positive', 'positive', 'neutral', 'positive', 'negative']",0.5,-0.5,-0.5,1.0,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,1.0,-0.5,-0.5,-0.5,-0.5,-1.0,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
#2726,đẹp phòng rộng chất_lượng đẹp hơi trung_tâm xung_quanh vui_chơi,"[['HOTEL#DESIGN&FEATURES', 'positive'], ['ROOMS#DESIGN&FEATURES', 'positive'], ['HOTEL#QUALITY', 'positive'], ['LOCATION#GENERAL', 'negative']]","['HOTEL#DESIGN&FEATURES', 'ROOMS#DESIGN&FEATURES', 'HOTEL#QUALITY', 'LOCATION#GENERAL']","['positive', 'positive', 'positive', 'negative']",1.0,-0.5,-1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,1.0,-0.5,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
#2727,đầy_đủ tiện_nghi hồ_bơi,"[['FACILITIES#GENERAL', 'positive']]",['FACILITIES#GENERAL'],['positive'],-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
#2728,lý tương đẹp khách_sạn khách_sạn đẹp phục_vụ giá rẻ chán,"[['HOTEL#GENERAL', 'positive'], ['HOTEL#DESIGN&FEATURES', 'positive'], ['SERVICE#GENERAL', 'positive'], ['HOTEL#PRICES', 'positive'], ['DRINKS#QUALITY', 'negative']]","['HOTEL#GENERAL', 'HOTEL#DESIGN&FEATURES', 'SERVICE#GENERAL', 'HOTEL#PRICES', 'DRINKS#QUALITY']","['positive', 'positive', 'positive', 'positive', 'negative']",1.0,1.0,-0.5,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-1.0,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
#2729,sạch_sẽ sang_trọng biển phục_vụ đoàn toi check in out đem hành_lý phụ_giúp nhân_viên chào_hỏi phòng h bất_tiện,"[['HOTEL#CLEANLINESS', 'positive'], ['HOTEL#QUALITY', 'positive'], ['LOCATION#GENERAL', 'positive'], ['SERVICE#GENERAL', 'negative']]","['HOTEL#CLEANLINESS', 'HOTEL#QUALITY', 'LOCATION#GENERAL', 'SERVICE#GENERAL']","['positive', 'positive', 'positive', 'negative']",-0.5,-0.5,1.0,-1.0,-0.5,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
#2730,thân thiên trong_lành bãi biển sạch khách_sạn thân_thiện không_khí trong_lành phòng_ốc sạch_sẽ bãi biển sạch đẹp khách_sạn xe bus đưa_đón tận dễ_dàng di_chuyển đồ ăn_uống đa_dạng gia_đình kỳ nghỉ thoải_mái hồ tràm,"[['SERVICE#GENERAL', 'positive'], ['HOTEL#COMFORT', 'positive'], ['FACILITIES#CLEANLINESS', 'positive'], ['ROOMS#CLEANLINESS', 'positive'], ['FACILITIES#DESIGN&FEATURES', 'positive'], ['FACILITIES#COMFORT', 'positive'], ['DRINKS#STYLE&OPTIONS', 'positive']]","['SERVICE#GENERAL', 'HOTEL#COMFORT', 'FACILITIES#CLEANLINESS', 'ROOMS#CLEANLINESS', 'FACILITIES#DESIGN&FEATURES', 'FACILITIES#COMFORT', 'DRINKS#STYLE&OPTIONS']","['positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive']",-0.5,-0.5,-0.5,1.0,1.0,-0.5,-0.5,1.0,-0.5,-0.5,-0.5,-0.5,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,1.0,-0.5,1.0,-0.5,-0.5,-0.5
#2731,quang_cảnh hồ bơi khung_cảnh ks đẹp hồ bơi rộng trung_tâm nhà_hàng hải_sản kiếm,"[['HOTEL#DESIGN&FEATURES', 'positive'], ['FACILITIES#DESIGN&FEATURES', 'positive'], ['LOCATION#GENERAL', 'negative']]","['HOTEL#DESIGN&FEATURES', 'FACILITIES#DESIGN&FEATURES', 'LOCATION#GENERAL']","['positive', 'positive', 'negative']",1.0,-0.5,-1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
#2732,sang_trọng tiện_nghi xe bus đưa_đón thuận_tiện,"[['HOTEL#QUALITY', 'positive'], ['HOTEL#COMFORT', 'positive'], ['FACILITIES#COMFORT', 'positive']]","['HOTEL#QUALITY', 'HOTEL#COMFORT', 'FACILITIES#COMFORT']","['positive', 'positive', 'positive']",-0.5,-0.5,-0.5,-0.5,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,1.0,-0.5,-0.5,-0.5,-0.5,-0.5
#2733,hồ bợi đẹp nhân_viên phục_vụ casino tiếc tận_hưởng dịch_vụ tiện_nghi khách_sạn tuyệt_vời,"[['FACILITIES#DESIGN&FEATURES', 'positive'], ['SERVICE#GENERAL', 'positive'], ['HOTEL#MISCELLANEOUS', 'negative']]","['FACILITIES#DESIGN&FEATURES', 'SERVICE#GENERAL', 'HOTEL#MISCELLANEOUS']","['positive', 'positive', 'negative']",-0.5,-0.5,-0.5,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,1.0,-0.5,-0.5,-0.5,-0.5,-1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
#2734,thuận_tiện trung_tâm hợp_lý giá hài_lòng trở_lại,"[['HOTEL#COMFORT', 'positive'], ['LOCATION#GENERAL', 'positive'], ['HOTEL#PRICES', 'positive'], ['HOTEL#GENERAL', 'positive']]","['HOTEL#COMFORT', 'LOCATION#GENERAL', 'HOTEL#PRICES', 'HOTEL#GENERAL']","['positive', 'positive', 'positive', 'positive']",-0.5,1.0,1.0,-0.5,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
#2735,nhân_viên phục_vụ phòng cách_âm hồ bơi rộng_rãi trung_tâm chán ban_đêm nhà_hàng đồ ăn_không ngon giá đắt thực_đơn phong_phú,"[['SERVICE#GENERAL', 'positive'], ['ROOMS#DESIGN&FEATURES', 'positive'], ['FACILITIES#DESIGN&FEATURES', 'positive'], ['LOCATION#GENERAL', 'negative'], ['DRINKS#QUALITY', 'negative'], ['DRINKS#PRICES', 'negative'], ['DRINKS#STYLE&OPTIONS', 'negative']]","['SERVICE#GENERAL', 'ROOMS#DESIGN&FEATURES', 'FACILITIES#DESIGN&FEATURES', 'LOCATION#GENERAL', 'DRINKS#QUALITY', 'DRINKS#PRICES', 'DRINKS#STYLE&OPTIONS']","['positive', 'positive', 'positive', 'negative', 'negative', 'negative', 'negative']",-0.5,-0.5,-1.0,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-1.0,-0.5,1.0,-0.5,-0.5,-0.5,-1.0,-0.5,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
#2736,đồ đồ đồ đồ khách_sạn khuyến_mại tiếp_nhận khách_hàng cảm_giác khách_sạn nghỉ_dưỡng đông xô_bồ sảnh trang_trí đảo hoa cây_cối xấu xây_dựng ẩu đường viền nhà_tắm gạch trát vữa vụng nhân_viên phục_vụ cứng_nhắc lễ_tân nhầm_lẫn thẻ cửa nhân_viên phòng dám mở_cửa xác_minh id phòng nhân_viên mở_cửa phòng khách_sạn chuẩn bộ_máy hoạt_động check in nhân_viên đặt_cọc triệu đồng vn charge thẳng thẻ tín_dụng check out nhân_viên lễ_tân charge tiếp triệu ofline hoá_đơn refund tiền đặt_cọc theo_dõi ngân_hàng tiền refund ko,"[['HOTEL#COMFORT', 'negative'], ['HOTEL#QUALITY', 'negative'], ['HOTEL#DESIGN&FEATURES', 'negative'], ['ROOMS#DESIGN&FEATURES', 'negative'], ['SERVICE#GENERAL', 'negative'], ['HOTEL#MISCELLANEOUS', 'negative']]","['HOTEL#COMFORT', 'HOTEL#QUALITY', 'HOTEL#DESIGN&FEATURES', 'ROOMS#DESIGN&FEATURES', 'SERVICE#GENERAL', 'HOTEL#MISCELLANEOUS']","['negative', 'negative', 'negative', 'negative', 'negative', 'negative']",-1.0,-0.5,-0.5,-1.0,-1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-1.0,-0.5,-1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
#2737,sang_trọng sạch_sẽ hồ bơi khách_sạn sang_trọng sạch_sẽ hồ bơi bufé đa_dạng bufé tối giá hợp_lý nhân_viên nhiệt_tình thân_thiện bãi biễn đẹp khu_vực lân_cận hoang_sơ dịch_vụ công_cộng,"[['HOTEL#QUALITY', 'positive'], ['HOTEL#CLEANLINESS', 'positive'], ['FACILITIES#DESIGN&FEATURES', 'positive'], ['DRINKS#STYLE&OPTIONS', 'negative'], ['DRINKS#PRICES', 'negative'], ['SERVICE#GENERAL', 'positive'], ['LOCATION#GENERAL', 'negative']]","['HOTEL#QUALITY', 'HOTEL#CLEANLINESS', 'FACILITIES#DESIGN&FEATURES', 'DRINKS#STYLE&OPTIONS', 'DRINKS#PRICES', 'SERVICE#GENERAL', 'LOCATION#GENERAL']","['positive', 'positive', 'positive', 'negative', 'negative', 'positive', 'negative']",-0.5,-0.5,-1.0,1.0,-0.5,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-1.0,-0.5,-0.5,-0.5,1.0,-0.5,-0.5,-0.5,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
#2738,sòng bạc bải biển đẹp phòng hướng biển đẹp lảng mạng đêm tuyệt_vời sẻ lần_nửa,"[['FACILITIES#DESIGN&FEATURES', 'positive'], ['ROOMS#DESIGN&FEATURES', 'positive'], ['HOTEL#GENERAL', 'positive']]","['FACILITIES#DESIGN&FEATURES', 'ROOMS#DESIGN&FEATURES', 'HOTEL#GENERAL']","['positive', 'positive', 'positive']",-0.5,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
#2739,the grand hồ tràm strip dịp,"[['HOTEL#GENERAL', 'positive']]",['HOTEL#GENERAL'],['positive'],-0.5,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
#2740,the grand hồ tràm strip dịch_vụ,"[['HOTEL#GENERAL', 'positive']]",['HOTEL#GENERAL'],['positive'],-0.5,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
#2741,phòng_the grand hồ tràm strip sạch phòng tắm sạch lắm bụi_bặm gương bồn rửa,"[['ROOMS#CLEANLINESS', 'positive'], ['ROOM_AMENITIES#CLEANLINESS', 'negative']]","['ROOMS#CLEANLINESS', 'ROOM_AMENITIES#CLEANLINESS']","['positive', 'negative']",-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
#2742,the grand hồ tràm strip bình_thường,"[['HOTEL#GENERAL', 'neutral']]",['HOTEL#GENERAL'],['neutral'],-0.5,0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
#2743,the grand hồ tràm strip,"[['HOTEL#GENERAL', 'positive']]",['HOTEL#GENERAL'],['positive'],-0.5,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
#2744,chudu g yêu ́ p vợ_chồng kỷ_niệm cưới lãng_mạn hạnh_phúc the grand hồ tràm strip thái_độ nhân_viên phục_vụ khách_sạn chu_đáo món bufet ngon resort đi bãi biển sạch đẹp hơi dốc khung_cảnh đẹp vc album ảnh kỷ_niệm đẹp cám_ơn,"[['HOTEL#COMFORT', 'positive'], ['SERVICE#GENERAL', 'positive'], ['DRINKS#QUALITY', 'positive'], ['FACILITIES#DESIGN&FEATURES', 'positive'], ['FACILITIES#CLEANLINESS', 'positive']]","['HOTEL#COMFORT', 'SERVICE#GENERAL', 'DRINKS#QUALITY', 'FACILITIES#DESIGN&FEATURES', 'FACILITIES#CLEANLINESS']","['positive', 'positive', 'positive', 'positive', 'positive']",-0.5,-0.5,-0.5,1.0,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,1.0,-0.5,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,1.0,-0.5,-0.5,-0.5
#2745,the grand hồ tràm strip trở_lại cám_ơn chudu,"[['HOTEL#GENERAL', 'positive']]",['HOTEL#GENERAL'],['positive'],-0.5,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
#2746,phòng_ốc the grand hồ tràm strip thoải_mái nhân_viên lịch_sự phòng đầy_đủ tiện_nghi giắc cắm vd phòng loa nhạc giắc cắm phone loa phát nhạc hồ bơi đẹp sạch_sẽ h chiều khu_vực hồ bơi hơi tối đèn hồ bơi tối quang_cảnh đẹp đáp_ứng nhu_cầu bơi_lội tối hàng thức_ăn nhà_hàng khách_sạn ngon đi nhà_hàng mở_cửa thưởng_thức món nhà_hàng khu_vực biển cảnh_báo sứa tắm,"[['ROOMS#GENERAL', 'positive'], ['ROOMS#COMFORT', 'positive'], ['SERVICE#GENERAL', 'positive'], ['ROOM_AMENITIES#GENERAL', 'positive'], ['ROOM_AMENITIES#DESIGN&FEATURES', 'negative'], ['FACILITIES#DESIGN&FEATURES', 'neutral'], ['FACILITIES#CLEANLINESS', 'positive'], ['DRINKS#QUALITY', 'positive'], ['DRINKS#STYLE&OPTIONS', 'negative']]","['ROOMS#GENERAL', 'ROOMS#COMFORT', 'SERVICE#GENERAL', 'ROOM_AMENITIES#GENERAL', 'ROOM_AMENITIES#DESIGN&FEATURES', 'FACILITIES#DESIGN&FEATURES', 'FACILITIES#CLEANLINESS', 'DRINKS#QUALITY', 'DRINKS#STYLE&OPTIONS']","['positive', 'positive', 'positive', 'positive', 'negative', 'neutral', 'positive', 'positive', 'negative']",-0.5,-0.5,-0.5,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,1.0,-0.5,1.0,-1.0,-0.5,-0.5,1.0,-0.5,-0.5,1.0,-0.5,0.5,-0.5,-0.5,-0.5,-1.0,-0.5,-0.5,-0.5,-0.5,1.0,-0.5,-0.5,-0.5
#2747,phục_vụ nghỉ tuyệt_vời khách_sạn chuẩn thức_ăn ngon chất_lượng hài_lòng phục_vụ the grand ho tram trip hẹn lai,"[['HOTEL#COMFORT', 'positive'], ['HOTEL#QUALITY', 'positive'], ['DRINKS#QUALITY', 'positive'], ['SERVICE#GENERAL', 'positive'], ['HOTEL#GENERAL', 'positive']]","['HOTEL#COMFORT', 'HOTEL#QUALITY', 'DRINKS#QUALITY', 'SERVICE#GENERAL', 'HOTEL#GENERAL']","['positive', 'positive', 'positive', 'positive', 'positive']",-0.5,1.0,-0.5,1.0,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,1.0,-0.5,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
#2748,phòng_ốc đẹp nhân_viên the grand hồ tràm strip dễ_thương tận_tình,"[['ROOMS#DESIGN&FEATURES', 'positive'], ['SERVICE#GENERAL', 'positive']]","['ROOMS#DESIGN&FEATURES', 'SERVICE#GENERAL']","['positive', 'positive']",-0.5,-0.5,-0.5,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
#2749,phòng_the grand hồ tràm strip đẹp chỗ ăn_uống khu_vực vắng_vẻ trung_tâm quán giá the grand hồ tràm strip mắc,"[['ROOMS#DESIGN&FEATURES', 'positive'], ['LOCATION#GENERAL', 'negative'], ['DRINKS#PRICES', 'negative']]","['ROOMS#DESIGN&FEATURES', 'LOCATION#GENERAL', 'DRINKS#PRICES']","['positive', 'negative', 'negative']",-0.5,-0.5,-1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
#2750,the grand hồ tràm strip ok,"[['HOTEL#GENERAL', 'positive']]",['HOTEL#GENERAL'],['positive'],-0.5,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
